STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,PERS_TYPE,Type of personnel,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2010,,630,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2011,,630,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2012,,615.6,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2013,,615.6,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2014,,615.6,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2015,,615.6,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2016,,626.4,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2017,,626.4,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2018,,617.4,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2019,,626.4,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2020,,610.2,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ITA,Italy,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2021,,608.4,,A,Normal value,,,MIN,Minimum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2007,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2008,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2009,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2010,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2011,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2012,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2013,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2014,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2015,,565.2,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2016,,576,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2017,,576,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2018,,612,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2019,,835.2,,B,Time series break,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2020,,830.4,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,LTU,Lithuania,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2021,,830.4,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2007,,769.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2008,,769.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2009,,787.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2010,,778.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2011,,792,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2012,,756,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2013,,747,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2014,,742.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2015,,742.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2016,,742.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2017,,778.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2018,,774,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2019,,760.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2020,,796.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,PRT,Portugal,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,TE,Teacher,2021,,868.5,,A,Normal value,,,MAX,Maximum,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2007,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2008,,,,O,Missing value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2009,,617.1,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2010,,623.7,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2011,,627,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2012,,607.2,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2013,,617.1,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2014,,613.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2015,,617.1,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2016,,573,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2017,,567,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2018,,573,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2019,,564,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2020,,561,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,SVK,Slovak Republic,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,TE,Teacher,2021,,561,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2007,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2008,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2009,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2010,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2011,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2012,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2013,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2014,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_WT_TREND@DF_EAG_WT_TREND(1.1),Trends in teachers' statutory teaching time since 2000,I,ESP,Spain,WKT_STA_TCH,Statutory teaching time,H_Y,Hours per year,INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,TE,Teacher,2015,,712.8,,A,Normal value,,,OBS,Observed,0,Zero
